,left,right,top,bottom,Name,height,width
2589,656,1263,8,1911,ibanez-rga42fm-tgf,1903,607
2590,348,612,92,871,slick-sl52-wh,779,264
2591,656,1263,8,1911,jackson-mj-series-dinky-dkr-ice-blue-metallic,1903,607
2592,656,1263,8,1911,schecter-omen-extreme-7-stbk,1903,607
2593,320,615,24,935,gibson-custom-shop-1957-les-paul-junior-tv-10149330,911,295
2594,328,639,8,951,suhr-modern-plus-hsh-trans-charcoal-burst,943,311
2595,376,583,176,783,epiphone-sg-standard-61-maestro-vibrola-cherry,607,207
2596,640,1271,8,1911,fender-player-stratocaster-pf-pwt,1903,631
2597,661,1263,8,1906,esp-ltd-m-7b-ht-baritone-arctic-metal-sws,1898,602
2598,609,1311,0,1914,esp-ltd-ps-1-vw-vintage-white,1914,702
2599,640,1279,0,1919,fender-american-ultra-strat-hss-rw-ultrbst,1919,639
2600,592,1327,8,1911,gretsch-guitars-g6120tg-pro-player-s-edition-nashville-orange-stain,1903,735
2601,640,1279,8,1911,gretsch-guitars-guitars-g6128t-89-vintage-select-duo-jet-blk,1903,639
2602,664,1255,8,1911,jackson-pro-dk2-slime-green,1903,591
2603,592,1327,0,1919,jackson-pro-kv7-cory-beaulieu-king-v-winterstorm,1919,735
2604,633,1287,0,1919,esp-ltd-ec-1000-baritone-charcoal-metallic-satin,1919,654
2605,312,647,8,951,gretsch-guitars-g6228fm-players-edition-jet-bt-bbs,943,335
2606,288,671,8,951,guild-starfire-i-sc-sfg,943,383
2607,296,663,3,959,guild-starfire-i-sc-vwn,956,367
2608,672,1247,8,1911,fender-player-offset-mustang-90-sfmg,1903,575
2609,344,615,80,879,slick-sl-51-m-bst,799,271
2610,320,639,8,951,sandberg-california-dc-ii-hcr-mf-mr,943,319
2611,648,1287,16,1903,gretsch-guitars-electromatic-g5232t-double-jet-ft-mns,1887,639
2612,296,655,6,956,guild-starfire-i-jet-90-sgld,950,359
2613,584,1327,8,1911,gretsch-guitars-streamliner-g2622-cb-dc-ocn-turq,1903,743
2614,632,1286,8,1911,sterling-by-music-man-john-petrucci-jp15-trans-black-satin,1903,654
2615,656,1263,0,1919,jackson-chris-broderick-pro-soloist-ht7-gblk,1919,607
2616,672,1247,0,1919,ibanez-axion-label-rgd71alpa-ckf,1919,575
2617,632,1287,0,1919,evh-wolfgang-standard-exotic-laurel-burl,1919,655
2618,640,1279,8,1911,fender-custom-shop-59telecaster-custom-relic,1903,639
2619,648,1271,8,1903,jackson-dinky-js11-sw,1895,623
2620,344,617,56,895,ibanez-prestige-rg5120m-fcn,839,273
2621,352,608,88,871,slick-sl-55-ba,783,256
2622,656,1255,8,1911,schecter-banshee-gt-fr-stp,1903,599
2623,648,1271,8,1911,fender-american-ultra-luxe-stratocaster-mn-2csb,1903,623
2624,656,1263,8,1911,jackson-dinky-dk3xr-black,1903,607
2625,600,1311,8,1911,eastman-thinline-t59-v-antique-red,1903,711
2626,616,1311,0,1917,esp-e-ii-eclipse-full-thickness-vhb,1917,695
2627,624,1282,16,1903,prs-se-245-singlecut-vs,1887,658
2628,344,607,72,887,ibanez-s520-wk,815,263
2629,392,567,200,759,ibanez-axion-label-rgd61alet-mgm,559,175
2630,592,1327,8,1911,jackson-kelly-kexm-neon-yellow,1903,735
2631,608,1279,16,1895,gibson-es-339-cherry,1879,671
2632,648,1263,0,1911,fender-player-stratocaster-hss-pf-3ts,1911,615
2633,664,1255,8,1911,schecter-john-browne-signature-tao-8-satin-trans-purple,1903,591
2634,320,639,8,951,suhr-modern-plus-hsh-tbds,943,319
2635,632,1279,8,1911,d-angelico-deluxe-brighton-le-sap,1903,647
2636,312,631,8,951,harmony-standard-series-rebel-champagne,943,319
2637,648,1271,0,1919,charvel-pro-modsan-dimas-style-1-hh-fr-lime-green-metallic,1919,623
2638,640,1279,16,1903,maybach-lester-midnight-sunset-60-aged,1887,639
2639,592,1319,8,1911,gretsch-guitars-streamliner-g2622t-p90-brownstone,1903,727
2640,656,1255,8,1911,jackson-soloist-sl3x-absynthe-frost,1903,599
2641,656,1263,8,1911,fender-player-lead-iii-ssb,1903,607
2642,624,1287,8,1911,evh-wolfgang-standard-exotic-bocote,1903,663
2643,328,631,8,951,g-l-fullerton-deluxe-asat-special-mn-ost,943,303
2644,648,1271,0,1919,jackson-x-series-dinky-dk3xr-hss-neon-pink,1919,623
2645,648,1271,8,1911,fender-noventa-tele-mn-vbl,1903,623
2646,328,631,0,951,jackson-dinky-js32-dka-m-snwh,951,303
2647,640,1279,8,1911,squier-mini-jazzmaster-dpb,1903,639
2648,656,1263,8,1911,fender-american-performer-strat-rw-awt,1903,607
2649,320,634,0,959,esp-ltd-m-1000-ht-bp-blkfd,959,314
2650,648,1271,0,1919,fender-american-vintage-ii-1975-telecaster-deluxe-blk,1919,623
2651,616,1303,8,1911,d-angelico-premier-ss-bf,1903,687
2652,656,1263,0,1919,ibanez-prestige-rg5121-bcf,1919,607
2653,616,1303,8,1911,ibanez-gb10em-jbb-george-benson,1903,687
2654,640,1279,16,1903,prs-se-silver-sky-ever-green,1887,639
2655,320,639,1,959,esp-horizon-i-andromeda-ii,958,319
2656,648,1271,0,1919,fender-american-professional-ii-stratocaster-mn-blk,1919,623
2657,648,1271,8,1911,sterling-by-music-man-john-petrucci-majesty-icr,1903,623
2658,288,671,8,951,esp-ltd-arrow-401-blk,943,383
2659,320,639,0,951,gretsch-guitars-original-g6128t-59-duo-jet-bk,951,319
2660,640,1279,16,1903,haar-traditional-t-vintage-white,1887,639
2661,664,1255,0,1919,gretsch-guitars-g5260-electromatic-jet-bari-brstl,1919,591
2662,648,1271,8,1903,fender-jason-isbell-custom-tele,1895,623
2663,648,1263,8,1911,jackson-marty-friedman-mf-1-purple-mirror,1903,615
2664,280,663,8,959,vintage-reissued-vsa500-mp-natural-maple,951,383
2665,640,1279,8,1903,maybach-lester-earl-grey-59-aged,1895,639
2666,616,1311,0,1919,esp-e-ii-eclipse-db-gs,1919,695
2667,592,1327,0,1919,gretsch-guitars-g5410t-emtc-hlw-ltd-tri-oct-wh,1919,735
2668,288,639,24,935,epiphone-casino-worn-blue-denim,911,351
2669,640,1271,24,1895,haar-traditional-t-aged-10083334,1871,631
2670,656,1247,8,1911,schecter-c-7-multiscale-sls-elite-gnat,1903,591
2671,632,1287,8,1911,fender-vintera-60-s-jaguar-mod-sbl,1903,655
2672,648,1271,16,1903,slick-sl-50-bk-10150346,1887,623
2673,320,637,0,959,esp-ltd-h-200fm-dbsb,959,317
2674,672,1247,40,1879,ibanez-signature-jem77p-bfp-steve-vai,1839,575
2675,720,1207,224,1695,guild-surfliner-sunset-orange-b-stock,1471,487
2676,624,1287,0,1919,squier-classic-vibe-60s-jaguar-olympic-white,1919,663
2677,656,1295,8,1911,epiphone-les-paul-standard-50s-metallic-gold,1903,639
2678,648,1271,0,1919,squier-affinity-strat-mn-owh,1919,623
2679,648,1271,16,1903,fender-custom-shop-60-telecaster-relic,1887,623
2680,576,1351,0,1914,esp-ltd-deluxe-arrow-1000-qm-cbs,1914,775
2681,640,1271,0,1919,fender-american-ultra-telecaster-rw-txt,1919,631
2682,320,647,8,959,harmony-standard-series-jupiter-pearl-white,951,327
2683,632,1287,16,1903,prs-custom-24-piezo-yellow-tiger,1887,655
2684,656,1263,0,1911,jackson-dinky-arch-top-js32-dka-sbk,1911,607
2685,656,1263,8,1911,jackson-soloist-slx-dx-multi-camo,1903,607
2686,584,1335,0,1919,gretsch-guitars-streamliner-g2622-cb-dc-frgmpl,1919,751
2687,656,1263,8,1911,fender-player-lead-iii-owt,1903,607
2688,305,650,0,959,esp-ltd-ec-256-stpsb,959,345
2689,648,1271,0,1919,fender-japan-hybrid-ii-stratocaster-blackout,1919,623
2690,624,1295,8,1911,squier-paranormal-offset-tele-tspg-olw,1903,671
